Time/Frame,X7,Y7,X11,Y11,X13,Y13,X15,Y15,X23,Y23,X25,Y25,X27,Y27,Arm Angle,Leg Angle,Shoulder Angle,Hip Angle,Label
data/wrong/frame/0003/frame_2.jpg,276.9139623641968,367.0798873901367,301.6173005104065,447.5276565551758,362.7184295654297,556.0893630981445,269.795401096344,582.7910232543945,322.95358657836914,687.2268676757812,295.1369333267212,866.04248046875,471.3068675994873,870.4508972167969,76.66028304344803,82.59135763376298,168.0163402098833,146.09016428939697,0
data/wrong/frame/0003/frame_3.jpg,279.70200061798096,332.75047302246094,336.74514055252075,414.36866760253906,417.9926633834839,505.8134078979492,320.9680223464966,533.6349487304688,330.5465769767761,646.4036560058594,220.04250526428223,783.3615875244141,279.9831175804138,945.5203247070312,64.37939961213624,120.81537709806022,143.51998310628852,171.9355080972515,0
data/wrong/frame/0003/frame_4.jpg,281.73168182373047,344.65003967285156,340.5297589302063,432.10105895996094,414.05917167663574,536.4672088623047,311.0040879249573,569.234619140625,335.11892795562744,668.5855865478516,266.25653743743896,826.8727874755859,287.62784242630005,998.3431243896484,72.47262558330021,149.38423277384567,144.77419868209608,173.11542981393538,0
data/wrong/frame/0004/frame_0.jpg,283.2393193244934,354.9930191040039,332.82739877700806,447.97657012939453,403.409686088562,555.6781768798828,300.91164350509644,586.0002899169922,338.0892062187195,680.6138610839844,276.2942862510681,838.9710235595703,335.74111461639404,999.8973083496094,73.24101365918176,138.4085925143744,153.2247224316937,178.28294061874067,0
data/wrong/frame/0004/frame_1.jpg,289.96275901794434,317.86251068115234,310.7241725921631,400.29380798339844,353.8378071784973,513.170280456543,277.0239543914795,507.15110778808594,347.7447509765625,653.5095977783203,399.60970401763916,822.979736328125,520.4303455352783,944.3663024902344,64.61486606165545,152.15017581193234,174.18113475340851,157.6196275944808,0
data/wrong/frame/0004/frame_2.jpg,305.4589319229126,351.2057876586914,326.1513161659241,435.20397186279297,403.25828075408936,541.4028167724609,295.2317762374878,567.1971893310547,348.0811858177185,678.7821197509766,292.78186798095703,850.3662109375,476.0776376724243,872.1152496337891,67.44754025076838,78.9033617568667,171.30571139482154,151.63798988005962,0
data/wrong/frame/0004/frame_3.jpg,315.4841923713684,316.1016273498535,374.3813180923462,400.3977966308594,454.4150447845459,493.02947998046875,348.1907916069031,518.6297607421875,359.7353410720825,646.3917541503906,251.97774410247803,793.1313323974609,274.72251176834106,962.3417663574219,62.72301781153965,136.05281355700728,141.65102619148595,168.34732538053717,0
data/wrong/frame/0004/frame_4.jpg,323.2776403427124,342.9500198364258,373.3693313598633,435.4908752441406,448.4877061843872,542.6589965820312,341.3318467140198,576.5787506103516,370.07686614990234,675.3002166748047,305.13457775115967,837.3414611816406,339.28096532821655,1003.8339233398438,72.53683939837606,146.57003476946736,150.7870457258356,175.43148333640775,0
data/wrong/frame/0005/frame_0.jpg,323.3809804916382,348.4084701538086,367.7167797088623,440.2732467651367,436.01818084716797,555.4721832275391,332.45566606521606,587.6573944091797,370.9692907333374,678.0736541748047,316.36693954467773,844.7360229492188,386.54301166534424,1000.5107116699219,76.6005423771137,137.60860259174294,155.02071664299055,178.0183740719336,0
data/wrong/frame/0005/frame_1.jpg,328.43945503234863,318.06583404541016,345.3132104873657,403.3287811279297,401.0037660598755,512.4649810791016,309.3704295158386,506.01505279541016,388.4458351135254,656.2043762207031,438.7169551849365,826.0609436035156,565.8994102478027,939.87060546875,58.93914522045865,148.3106424147563,178.48536948558544,157.65076963102277,0
data/wrong/frame/0005/frame_2.jpg,337.95395851135254,352.35511779785156,369.7099828720093,440.5274963378906,441.11884117126465,538.989372253418,342.3620295524597,573.013801574707,382.3079538345337,676.5557098388672,321.6729712486267,852.0303344726562,496.44787788391113,876.2455749511719,73.05896961979488,78.82565886880369,163.24834335381587,153.30357563888123,0
data/wrong/frame/0005/frame_3.jpg,342.29233503341675,312.3175621032715,400.5894613265991,400.5470275878906,486.857328414917,489.22489166259766,390.2735996246338,516.1973190307617,385.15495777130127,640.9395599365234,283.6756181716919,790.7955932617188,289.66458320617676,969.2664337158203,61.39241156881957,143.97301330356723,142.87183187025744,167.4571475758868,0
data/wrong/frame/0006/frame_0.jpg,341.4521813392639,345.29064178466797,390.674729347229,439.33704376220703,465.4603385925293,543.4218597412109,359.92562770843506,571.3076782226562,390.24866580963135,673.1420135498047,337.6641511917114,836.5486145019531,394.93467807769775,998.7232971191406,69.10370171383818,142.7115245917688,152.26866994185156,179.07100254358747,0
data/wrong/frame/0006/frame_1.jpg,340.01312255859375,315.93664169311523,358.5705542564392,398.2362365722656,407.82365798950195,504.02591705322266,323.9066505432129,503.092041015625,393.51181983947754,645.4296112060547,445.49049854278564,819.2964172363281,570.5916881561279,938.5712432861328,64.39686412325828,150.2786215735713,175.33866679704965,156.9103953650382,0
data/wrong/frame/0006/frame_2.jpg,347.0549941062927,350.3882598876953,377.33410835266113,438.831787109375,448.46723556518555,540.903434753418,346.64862871170044,580.0276947021484,386.0693120956421,676.8250274658203,340.723135471344,853.7208557128906,514.0985727310181,877.0549011230469,76.14708498194835,83.28736545437341,163.2031028663277,149.50670530727078,0
data/wrong/frame/0006/frame_3.jpg,353.6824321746826,312.91357040405273,409.4403648376465,400.1067352294922,499.14682388305664,488.9278793334961,402.2837162017822,520.9079742431641,398.32687854766846,636.0398101806641,295.1436495780945,779.901123046875,314.0639090538025,958.2022094726562,62.98690826117718,138.2931359388066,144.70517268101148,168.03928800771172,0
data/wrong/frame/0007/frame_0.jpg,353.0120301246643,342.25513458251953,401.35168075561523,436.4739990234375,469.05372619628906,545.1793670654297,365.9512424468994,568.7831878662109,410.2104377746582,667.5674438476562,381.79490089416504,830.0923919677734,452.40424633026123,983.3119201660156,70.98004484219052,145.34072569980472,155.03489638464248,174.58380726791685,0
data/wrong/frame/0007/frame_1.jpg,357.63954877853394,313.32345962524414,371.3459587097168,394.0605163574219,416.16416931152344,501.8841552734375,338.1986403465271,491.18019104003906,412.4396324157715,635.3481292724609,452.42008209228516,807.1220397949219,596.415696144104,900.6291198730469,59.6118681429246,136.10101055690927,179.96971339380184,154.92345539640365,0
data/wrong/frame/0007/frame_2.jpg,362.5752639770508,352.1855163574219,393.4265899658203,433.63609313964844,470.9868049621582,532.8961181640625,374.7622776031494,572.8102874755859,404.80284690856934,670.0242614746094,330.538272857666,829.1242218017578,493.8891363143921,874.4256591796875,74.52528652526541,80.47788175746324,162.0098886490568,159.20575759934746,0
data/wrong/frame/0007/frame_3.jpg,357.62317657470703,311.69605255126953,412.7996492385864,396.2884521484375,499.7965621948242,483.68236541748047,396.95358753204346,510.20023345947266,396.5750312805176,637.7037811279297,304.8051166534424,781.7295074462891,299.2226457595825,951.6694641113281,59.58910273979825,149.377110993291,143.0402338501164,166.6175831837185,0
data/wrong/frame/0008/frame_0.jpg,380.2868127822876,180.16780853271484,459.27769660949707,291.6456985473633,544.9044942855835,406.81018829345703,440.4286766052246,458.31092834472656,434.21359062194824,568.1264495849609,359.0051794052124,766.8015289306641,379.6163034439087,979.5488739013672,79.60927830462379,153.73226091011648,139.49948060733294,177.62074033624555,0
data/wrong/frame/0008/frame_1.jpg,359.8905873298645,160.05779266357422,402.4358081817627,262.3079299926758,465.52316665649414,398.7791061401367,333.99868726730347,396.7379379272461,433.7561559677124,564.0290451049805,490.13829231262207,768.1988525390625,614.9943923950195,916.6223907470703,64.30090995508311,155.3666101468916,163.33471021568712,158.72255832642253,0
data/wrong/frame/0008/frame_2.jpg,351.97006702423096,187.0553970336914,392.84401416778564,287.63418197631836,471.0443115234375,410.11486053466797,343.0004811286926,446.7925262451172,403.5355567932129,577.2505569458008,386.4682960510254,801.4204406738281,587.1508741378784,803.2863616943359,73.4271281811238,86.17887669706188,159.9979802901736,143.02624552424555,0
data/wrong/frame/0008/frame_3.jpg,348.6000108718872,153.5486602783203,434.4282102584839,260.0234031677246,531.4492034912109,362.1120071411133,427.60621547698975,410.4523468017578,407.05238342285156,540.6935882568359,260.9579086303711,716.3462829589844,348.6798334121704,917.7499389648438,71.42056678913389,116.71323874615364,135.55721136563358,176.77068745916426,0
data/wrong/frame/0009/frame_0.jpg,342.4231195449829,168.75896453857422,422.31303691864014,282.7860641479492,507.89271354675293,397.54600524902344,408.42164039611816,442.6764678955078,398.1486940383911,564.4113922119141,320.07237911224365,764.2945861816406,327.3820424079895,986.3557434082031,77.69108735971264,156.77855708880233,140.07991364743665,175.38335975912787,0
data/wrong/frame/0009/frame_1.jpg,319.0603709220886,157.4413776397705,356.62421464920044,258.26541900634766,425.1118469238281,399.1338348388672,291.2827491760254,399.5136260986328,385.36962032318115,566.3959503173828,443.4383296966553,771.5167999267578,563.5613822937012,923.900146484375,64.23442991632066,157.55801718518026,164.89588087317804,158.8365167431814,0
data/wrong/frame/0009/frame_2.jpg,308.15101146698,173.9642333984375,351.1643314361572,270.7305908203125,423.2615089416504,406.30615234375,299.67525243759155,435.52242279052734,368.1633138656616,573.9890670776367,350.62055110931396,805.1969909667969,559.3543910980225,810.6165313720703,75.29733669101012,87.14831728053501,159.24284479037172,144.27068720467412,0
data/wrong/frame/0009/frame_3.jpg,302.6328706741333,154.0595245361328,386.96937561035156,261.4438819885254,493.8332176208496,373.2289505004883,379.40975189208984,418.93775939941406,377.08120822906494,556.960563659668,221.43446445465088,733.5411071777344,326.9221830368042,931.4508056640625,68.06461884331173,110.54743513943255,139.93851832165717,174.28767331479517,0
data/wrong/frame/0010/frame_0.jpg,304.11978006362915,159.03231620788574,388.7215232849121,277.4603843688965,481.19194507598877,396.1602020263672,378.7618589401245,443.1439971923828,362.1682548522949,573.7754058837891,281.5688180923462,786.3855743408203,286.83772802352905,1015.7412719726562,76.72094339395431,157.92253121297955,139.33834365738286,175.44790945722522,0
data/wrong/frame/0010/frame_1.jpg,292.52718687057495,155.45071601867676,343.88267040252686,265.84848403930664,417.30945110321045,411.0277557373047,271.5184736251831,410.9079360961914,373.43778133392334,588.736686706543,428.3035898208618,801.2720489501953,559.3707418441772,960.5818176269531,63.12416289204227,155.03006090523974,160.28272978894415,158.6635812837305,0
data/wrong/frame/0010/frame_2.jpg,307.40814685821533,171.68018341064453,350.42481422424316,276.67776107788086,432.1300935745239,412.58190155029297,290.4693531990051,443.4950256347656,366.4803886413574,592.8857421875,372.7202367782593,839.6549224853516,594.9193668365479,841.4801025390625,71.29587703368628,91.9191086535151,160.62819773875714,140.32611222226322,0
data/wrong/frame/0010/frame_3.jpg,318.53935718536377,148.77276420593262,399.11476135253906,267.07393646240234,509.80841159820557,379.417724609375,398.67406368255615,436.3191604614258,391.0347890853882,574.0652465820312,225.13829469680786,766.3369750976562,353.55881452560425,959.5173645019531,72.53660573364147,105.59684923554984,144.2333957427902,175.9544830812857,0
data/wrong/frame/0010/frame_4.jpg,329.321665763855,156.00262641906738,415.58481216430664,275.41698455810547,514.272894859314,407.40028381347656,405.6224012374878,443.9301300048828,392.8822088241577,586.4885711669922,299.0841579437256,813.2131958007812,294.9059844017029,1058.472900390625,71.79675290075141,158.50065283075833,139.98206069481597,172.44704056661328,0
data/wrong/frame/0011/frame_0.jpg,332.5213694572449,169.17816162109375,413.10537815093994,298.4658432006836,507.55046367645264,435.8551025390625,381.6442680358887,471.0697937011719,390.70236682891846,599.6450042724609,305.4298996925354,829.4154357910156,357.96823740005493,1056.5773010253906,71.12008688124325,146.61660795936214,143.8109590220759,179.84353268304432,0
data/wrong/frame/0011/frame_1.jpg,323.01660776138306,140.53237915039062,373.16235065460205,253.9284896850586,439.0825080871582,403.5717010498047,294.77577924728394,395.8488464355469,408.05827617645264,592.2263336181641,483.2070779800415,822.8358459472656,625.2296161651611,978.2254028320312,63.16239136015079,155.62264788619242,162.0334636020796,156.52627838441686,0
data/wrong/frame/0011/frame_2.jpg,333.5334849357605,172.5585174560547,376.79590702056885,292.38887786865234,470.01421451568604,428.9612579345703,319.9896812438965,461.2548065185547,392.0302104949951,611.887321472168,351.0844016075134,870.4116821289062,593.6668825149536,867.5357818603516,67.8321225185486,80.32086266853241,162.87877449993496,144.46613132315318,0
data/wrong/frame/0011/frame_3.jpg,338.6137390136719,129.04858589172363,431.65055751800537,243.11540603637695,543.2698917388916,367.67139434814453,432.7219820022583,420.1884460449219,414.5114994049072,568.109245300293,244.49519634246826,768.3810424804688,327.8076982498169,1003.7091064453125,73.54587105582254,120.17580523721632,137.77934680907882,171.76149804490356,0
data/wrong/frame/0011/frame_4.jpg,344.87682580947876,146.1865997314453,430.95288276672363,277.42122650146484,540.930233001709,424.20772552490234,409.76094245910645,467.14160919189453,409.5661497116089,597.2343063354492,313.70121002197266,835.7273101806641,361.1625337600708,1078.537368774414,71.28235250818187,147.04180863173767,142.91353375460218,178.08301692860329,0
data/wrong/frame/0012/frame_0.jpg,264.7858500480652,256.25335693359375,343.20340633392334,367.16094970703125,456.9495391845703,477.62073516845703,334.9630379676819,491.8209457397461,322.3653244972229,676.1647796630859,226.73832893371582,874.2657470703125,222.63942003250122,1082.7964782714844,50.80004056008471,155.3586069032049,140.87968571053995,170.07823179351877,0
data/wrong/frame/0012/frame_1.jpg,259.85586404800415,240.6314468383789,295.0100326538086,345.86341857910156,350.3615999221802,483.21666717529297,209.87367153167725,477.3529815673828,344.54283714294434,667.2860717773438,410.0211811065674,877.6500701904297,556.3222503662109,1040.200424194336,65.66118406400142,155.3010542646939,170.28804743176238,159.16824375339922,0
data/wrong/frame/0012/frame_2.jpg,257.9529333114624,255.65902709960938,297.6152729988098,345.27393341064453,355.23502349853516,478.92433166503906,222.24835395812988,499.45838928222656,333.67186546325684,666.9441223144531,369.8525905609131,903.8001251220703,589.6588897705078,880.1724243164062,75.45556279330617,92.54967587735163,162.5221600162069,136.18881354031993,0
data/wrong/frame/0012/frame_3.jpg,270.6562829017639,250.5388641357422,343.00082445144653,357.53284454345703,450.10231018066406,475.06935119628906,317.78992652893066,507.347412109375,344.0847373008728,675.6033325195312,189.76339101791382,839.6027374267578,359.81958389282227,982.830810546875,61.369345490755165,86.84686789414714,146.1304522500058,177.26337306563744,0
data/wrong/frame/0012/frame_4.jpg,279.86321210861206,245.53321838378906,364.0994453430176,356.307373046875,478.0268955230713,470.53550720214844,348.25308322906494,498.29917907714844,339.9493932723999,683.0043792724609,233.36158275604248,877.9669952392578,217.64010429382324,1106.0554504394531,57.151268817655364,155.277173074531,138.52175143497797,168.10248673034764,0
data/wrong/frame/0013/frame_0.jpg,300.16714811325073,267.7436828613281,380.5845594406128,381.76734924316406,489.30577754974365,496.14837646484375,330.9801721572876,502.4616241455078,365.80048084259033,708.6801147460938,266.077880859375,915.1102447509766,266.8804407119751,1125.8628845214844,48.73667110470683,153.99748097208902,142.21651025906007,169.2500380106695,0
data/wrong/frame/0013/frame_1.jpg,275.9679365158081,257.2127914428711,313.26825857162476,363.2305145263672,349.09868717193604,511.8656921386719,234.99850273132324,492.1373748779297,371.8397855758667,681.6393280029297,429.6489429473877,906.0314178466797,582.8489542007446,1075.0384521484375,66.63704611603035,152.25531466473728,171.03962400696687,162.21511273262388,0
data/wrong/frame/0013/frame_2.jpg,263.19145917892456,267.7499008178711,282.0938014984131,366.67396545410156,317.63420820236206,493.23734283447266,226.11303091049194,488.31077575683594,331.2412476539612,681.9175720214844,391.76894187927246,917.8265380859375,611.2502002716064,903.4317016601562,71.23341950857176,100.6376924079298,178.04361354746175,137.2086554683417,0
data/wrong/frame/0013/frame_3.jpg,256.8096899986267,261.2278747558594,329.23250913619995,371.43177032470703,412.70145893096924,500.9811782836914,276.0026550292969,496.8745422363281,329.119234085083,678.5317230224609,183.24358463287354,861.3993835449219,366.36640548706055,977.6601409912109,55.485500242381676,83.8308200115713,146.66710385588863,172.88098677344874,0
data/wrong/frame/0013/frame_4.jpg,242.65026569366455,257.82787322998047,325.43439388275146,382.451171875,441.38508796691895,502.37525939941406,296.78696393966675,496.6439437866211,302.83674001693726,702.3833465576172,191.68640613555908,885.9439086914062,168.16737055778503,1108.0168151855469,43.69527919306133,154.84956523954088,142.364667968007,165.67419561210235,0
data/wrong/frame/0014/frame_0.jpg,231.45285844802856,289.0522766113281,298.78278493881226,404.4590759277344,410.94810962677,521.5953826904297,247.08348512649536,522.1643829345703,310.47998428344727,710.9082794189453,206.73638820648193,918.2555389404297,283.54406118392944,1128.4516906738281,46.440860602025055,133.34669975570932,151.9260453548759,174.12301178520616,0
data/wrong/frame/0014/frame_1.jpg,214.20681238174438,270.82544326782227,232.27052450180054,365.82733154296875,269.35622692108154,503.53954315185547,164.02012825012207,485.5712127685547,289.6187710762024,679.9246978759766,395.8502769470215,890.9587097167969,555.3851509094238,1051.3896179199219,65.24749695361136,161.88048147578377,179.58141496802756,154.7651453374403,0
data/wrong/frame/0014/frame_2.jpg,192.02133893966675,303.6793899536133,230.18378734588623,395.5402374267578,274.82149600982666,529.0042114257812,156.6018569469452,540.374755859375,275.24749517440796,701.8688201904297,276.79982900619507,952.0826721191406,492.97173500061035,904.3091583251953,77.00112023198028,77.89352299786535,165.8088683390853,141.28543109142666,0
data/wrong/frame/0014/frame_3.jpg,199.32868480682373,263.8374710083008,261.7417359352112,365.6993865966797,371.4153528213501,488.6027526855469,227.1691131591797,489.5880889892578,263.95354986190796,673.1573486328125,119.88641738891602,845.8006286621094,237.3588252067566,1031.8223571777344,48.647042797411984,107.8833812585805,148.91544753839813,175.34715259941,0
data/wrong/frame/0014/frame_4.jpg,190.38995504379272,278.3966636657715,261.589150428772,390.3567123413086,377.67751693725586,501.79481506347656,226.3451600074768,506.6122055053711,265.0174641609192,700.0582122802734,163.79967212677002,906.6823577880859,184.52847003936768,1106.4923095703125,45.652423538394885,147.97859220825214,148.1805576586292,168.16403014329498,0
data/wrong/frame/0015/frame_0.jpg,189.73122596740723,293.6525344848633,252.49189138412476,413.9321517944336,360.73187828063965,516.8775177001953,201.9295048713684,526.118049621582,275.52292585372925,711.8561553955078,179.63196873664856,909.1915893554688,256.12388134002686,1107.746353149414,46.89406211652903,133.01470117019088,156.8653732885929,172.77422688564647,0
data/wrong/frame/0015/frame_1.jpg,212.32802152633667,246.3849639892578,228.53405714035034,343.8617706298828,242.92031049728394,483.1393051147461,135.52624940872192,456.44908905029297,294.64744091033936,658.951416015625,376.752347946167,860.13916015625,538.3608913421631,1007.7542877197266,70.14598921278119,154.60935748542278,177.5892649671577,156.90758394653423,0
data/wrong/frame/0015/frame_2.jpg,231.72204494476318,274.4024658203125,264.6883034706116,363.2688903808594,306.8035340309143,500.0146484375,182.50546216964722,501.41395568847656,303.24793338775635,666.0810089111328,280.4289221763611,904.8048400878906,494.15692806243896,868.5835266113281,73.52710020480492,74.92108509476212,166.90385221915977,143.94487329478426,0
data/wrong/frame/0015/frame_3.jpg,259.7945165634155,229.94644165039062,313.0068612098694,335.9513854980469,415.6259250640869,445.6004333496094,263.7966513633728,451.94183349609375,309.41553354263306,640.14892578125,171.5895688533783,799.5395660400391,272.3185658454895,987.0859527587891,49.28851496161798,110.91011597626401,152.66787439183835,174.573115973758,0
data/wrong/frame/0016/frame_0.jpg,264.4552946090698,251.17137908935547,329.88808393478394,358.4205627441406,433.5501194000244,462.8767776489258,277.5527358055115,473.9128112792969,335.9738230705261,668.9017486572266,241.6162633895874,862.8718566894531,282.0026922225952,1058.4785461425781,49.26528716851402,142.39340900703925,149.73551937575982,170.98966049886292,0
data/wrong/frame/0016/frame_1.jpg,273.42363595962524,233.11260223388672,294.70260858535767,326.45809173583984,315.7582497596741,467.9307556152344,215.43365478515625,447.22511291503906,355.43086767196655,635.9273529052734,435.0079536437988,839.8529052734375,581.3776874542236,998.0487060546875,69.87335920218166,158.5406682471477,178.2606164362792,159.1400445738817,0
data/wrong/frame/0016/frame_2.jpg,275.0066328048706,250.61569213867188,298.83713722229004,333.8866424560547,328.89472246170044,462.8523254394531,232.3368501663208,480.5575180053711,343.0361866950989,637.0577239990234,344.17088985443115,877.9644012451172,561.5686511993408,852.7323150634766,87.27100735457822,83.64950436309377,172.32458760978122,142.91756010106747,0
data/wrong/frame/0016/frame_3.jpg,273.45449209213257,230.91705322265625,331.327121257782,329.1156768798828,425.83844661712646,447.80189514160156,284.22744512557983,469.20787811279297,329.3381881713867,634.4100189208984,177.08499670028687,796.234130859375,318.4981155395508,963.9883422851562,60.065030439901875,96.61528826790068,149.11407919512038,178.489444471452,0
data/wrong/frame/0016/frame_4.jpg,252.85860300064087,238.4649658203125,318.81624698638916,344.8150634765625,428.06819915771484,458.8720703125,266.1002826690674,475.50769805908203,316.78208112716675,656.2515258789062,216.91547870635986,858.1573486328125,224.0980052947998,1060.5645751953125,52.096924588011404,151.6497748140276,147.8188522268776,167.4629120279259,0
data/wrong/frame/0017/frame_0.jpg,246.1309576034546,252.91431427001953,314.2443895339966,362.5347900390625,398.35275650024414,481.49375915527344,250.9500288963318,493.3091735839844,322.5906300544739,669.0052032470703,223.92044305801392,867.6866912841797,292.41790294647217,1067.5593566894531,59.321164330303645,134.67298879922265,149.70494133578055,174.11067975962646,0
data/wrong/frame/0017/frame_1.jpg,235.6033730506897,216.88995361328125,247.9587435722351,315.10751724243164,273.3582544326782,456.4867401123047,169.9722719192505,442.16552734375,313.5487747192383,622.7045440673828,404.42819595336914,841.4753723144531,567.2794818878174,999.5228576660156,71.92863641096069,156.7008052755716,175.13280300154454,158.08274761438184,0
data/wrong/frame/0017/frame_2.jpg,229.57293033599854,244.90413665771484,243.2228422164917,331.40247344970703,279.60366010665894,464.7073745727539,175.34764409065247,486.4490509033203,291.83270931243896,649.63623046875,261.2782287597656,882.6614379882812,481.8826675415039,850.0276947021484,86.51460990675031,74.11527093966112,179.7171025218846,145.20196119549058,0
data/wrong/frame/0017/frame_3.jpg,232.27784156799316,198.00186157226562,277.60910511016846,296.7889404296875,380.5634021759033,414.82757568359375,236.27583503723145,443.6045837402344,274.3255877494812,618.0275344848633,125.05633234977722,781.5234375,239.56780672073364,970.2726745605469,60.183977977732866,106.35980739939131,154.76500447942664,174.95020757906002,0
data/wrong/frame/0017/frame_4.jpg,188.6849069595337,213.4271240234375,244.90709781646729,318.01692962646484,328.1041359901428,433.2286071777344,187.92624950408936,453.7232971191406,246.2717843055725,646.8265533447266,144.28868293762207,853.1954956054688,171.20887756347656,1057.1943664550781,62.48405982236784,146.18494926276244,151.97757108867648,169.39647044257913,0
data/wrong/frame/0018/frame_0.jpg,363.6381483078003,235.35839080810547,470.85200786590576,364.40128326416016,597.4687957763672,496.2345886230469,437.4596643447876,519.6686553955078,450.2377510070801,716.7430877685547,329.035849571228,936.4628601074219,380.5934429168701,1173.4172058105469,54.48828657515486,138.84263337660894,136.93052390053361,174.67736783360297,0
data/wrong/frame/0018/frame_1.jpg,363.75964164733887,208.7539291381836,410.8873414993286,328.45542907714844,477.57898807525635,488.30970764160156,333.1283211708069,470.49346923828125,470.2585744857788,676.4852142333984,577.7948141098022,912.6710510253906,737.7143383026123,1114.27490234375,60.32273814907406,166.0572073378956,168.1909651481855,158.259315033251,0
data/wrong/frame/0018/frame_2.jpg,362.91223526000977,234.49737548828125,419.6018171310425,347.9988479614258,499.40199851989746,499.8560333251953,338.51572036743164,512.9777908325195,460.1741552352905,688.8706207275391,496.11069202423096,960.2828979492188,705.3765106201172,905.3044891357422,66.94097954275315,82.8222972510476,160.2473600198491,138.22173242416292,0
data/wrong/frame/0018/frame_3.jpg,367.77055263519287,215.16284942626953,472.8604459762573,327.50072479248047,581.8876504898071,472.05821990966797,437.48888969421387,485.40924072265625,452.40806579589844,670.6072235107422,289.8195505142212,856.7188262939453,461.93467140197754,1021.8669891357422,58.25842480839805,92.67588021870601,133.49792335725124,175.03511573828953,0
data/wrong/frame/0018/frame_4.jpg,359.21778202056885,229.4832992553711,458.5038471221924,344.8651885986328,584.5383167266846,472.4956512451172,450.48661708831787,491.5129852294922,427.47159004211426,692.8076171875,305.5957889556885,899.3568420410156,297.81137466430664,1131.370849609375,53.43490871326259,151.37861329755495,134.19141379976446,168.62641236190507,0
